656.000000,0.072075,B
0.119190,0.117860,B
0.189230,0.159320,B
789.000000,0.501780,B
8.000000,1.759700,B
51234.000000,0.071603,B
0.110370,0.076074,B
108.000000,0.170400,B
9.000000,0.676070,B
90225.000000,0.067525,B
1.752800,1.745300,B
0.075814,0.093220,B
646.000000,0.205250,B
61.000000,0.673710,B
85566.000000,0.066469,B
0.766900,1.826900,B
5.000000,0.051281,B
0.131220,0.113280,B
15251.000000,0.139470,B
19.000000,0.555050,B
2.218900,-0.009886,B
0.120990,0.118540,B
0.169260,0.167290,B
56706.000000,0.562850,B
0.065371,0.093273,B
0.872800,1.862400,B
0.052101,0.074020,B
0.132630,0.111630,B
0.158540,0.145500,B
51658.000000,0.428710,B
5.000000,0.061845,B
8249.000000,1.791100,B
51322.000000,0.069262,B
0.117970,0.117450,B
0.163130,0.175110,B
0.453330,0.357070,B
1459.000000,0.063864,B
8.000000,1.827300,B
1035.000000,0.050506,B
0.131190,0.112120,B
7289.000000,0.170810,B
7.000000,0.482680,B
0.064929,0.100370,B
34.000000,1.890300,B
689.000000,0.074769,B
0.116600,0.117190,B
15802.000000,0.149830,B
8.000000,0.503770,B
2706.000000,0.097743,B
0.863100,1.949200,B
0.129730,0.110360,B
0.670970,0.529820,B
63.000000,0.065156,B
0.051287,0.074785,B
0.115350,0.116200,B
14586.000000,0.158850,B
9.000000,0.505160,B
98292.000000,0.088492,B
0.987800,-0.055405,B
67.000000,9.000000,B
0.128950,0.110520,B
0.177080,0.167070,B
595.000000,0.590690,B
6.000000,0.063019,B
0.796600,1.827300,B
0.050519,0.076612,B
0.113000,0.105570,B
0.158300,0.146160,B
9.000000,0.386580,B
61117.000000,0.097963,B
64.000000,1.790100,B
447.000000,0.068816,B
0.123850,0.106960,B
15924.000000,0.171880,B
2031.000000,0.586270,B
0.062723,0.105290,B
308.000000,1.823700,B
49795.000000,0.066891,B
0.113110,0.112380,B
0.173660,0.156270,B
1.000000,0.527580,B
0.068291,0.102900,B
1.883300,1.882600,B
0.068178,9.000000,B
0.127170,0.110490,B
2.000000,0.160390,B
2.000000,0.538010,B
65875.000000,0.107910,B
8503.000000,1.882800,B
0.116510,0.112620,B
6.000000,0.174110,B
62458.000000,0.564950,B
0.069741,0.075440,B
294.000000,1.914300,B
50474.000000,0.072705,B
0.126630,0.106540,B
15594.000000,0.146640,B
8.000000,0.545030,B
65105.000000,0.097424,B
17.000000,1.890400,B
95.000000,9.000000,B
0.110270,0.111490,B
18584.000000,0.165090,B
68223.000000,0.497400,B
0.066402,0.102290,B
50164.000000,0.067533,B
0.123110,0.106430,B
14943.000000,0.143050,B
94.000000,0.508100,B
62921.000000,0.090813,B
0.109280,0.109930,B
71.000000,0.172310,B
44.000000,0.098160,B
13.000000,2.010300,B
1.000000,0.069527,B
0.120910,0.103160,B
1.000000,0.144230,B
0.064605,0.095311,B
2.063900,1.886800,B
2.000000,0.070313,B
0.108370,0.108170,B
4562.000000,0.531380,B
0.063902,0.098968,B
4.000000,2.047300,B
50237.000000,0.077259,B
